,Date,Week,Profit,Profit(W),Profit(L),NumTrade,NumTrade(W),NumTrade(L),WinRate,ProfAve,ProfAve(W),ProfAve(L),Profit(Max),NumTrade(Max),Date(Datetime),Before type,Expansion type,After type,Expn lineage
1888,2017.03.29,Wed,20.8,20.8,0.0,1,1,0,1.0,20.8,20.8,0.0,20.8,7927,2017-03-29,squeeze,expansion,range,expansion
1889,2017.03.30,Thu,-4.5,6.6,-11.1,3,1,2,0.3333333333333333,-1.5,6.6,-5.55,6.6,7930,2017-03-30,range,fake expasion,squeeze,expansion
1890,2017.03.31,Fri,-76.2,6.8,-83.0,14,1,13,0.07142857142857142,-5.442857142857143,6.8,-6.384615384615385,6.8,7944,2017-03-31,squeeze,range expn range,range,expn range
1891,2017.04.03,Mon,-35.0,0.0,-35.0,5,0,5,0.0,-7.0,0.0,-7.0,-1.5,7945,2017-04-03,,,,
1892,2017.04.04,Tue,-24.700000000000003,10.5,-35.2,7,1,5,0.14285714285714285,-3.528571428571429,10.5,-7.040000000000001,10.5,7956,2017-04-04,,,,
1893,2017.04.05,Wed,-55.2,0.3,-55.5,8,1,7,0.125,-6.9,0.3,-7.928571428571429,0.3,7963,2017-04-05,,,,
1894,2017.04.06,Thu,-19.700000000000003,8.7,-28.400000000000002,4,1,3,0.25,-4.925000000000001,8.7,-9.466666666666667,8.7,7968,2017-04-06,,,,
1895,2017.04.07,Fri,-18.0,8.0,-26.0,4,1,3,0.25,-4.5,8.0,-8.666666666666666,8.0,7972,2017-04-07,,,,
1896,2017.04.10,Mon,-7.499999999999998,10.4,-17.9,4,1,3,0.25,-1.8749999999999996,10.4,-5.966666666666666,10.4,7976,2017-04-10,,,,
1897,2017.04.11,Tue,-17.7,8.5,-26.2,4,1,3,0.25,-4.425,8.5,-8.733333333333333,8.5,7980,2017-04-11,,,,
1898,2017.04.12,Wed,3.6999999999999957,49.8,-46.1,9,1,8,0.1111111111111111,0.41111111111111065,49.8,-5.7625,49.8,7989,2017-04-12,,,,
1899,2017.04.13,Thu,-24.4,0.3,-24.7,2,1,1,0.5,-12.2,0.3,-24.7,0.3,7991,2017-04-13,,,,
1900,2017.04.14,Fri,-28.5,5.0,-33.5,6,1,5,0.16666666666666666,-4.75,5.0,-6.7,5.0,7997,2017-04-14,,,,
1901,2017.04.17,Mon,-11.2,0.0,-11.2,3,0,2,0.0,-3.733333333333333,0.0,-5.6,0.0,8000,2017-04-17,,,,
1902,2017.04.18,Tue,53.599999999999994,74.8,-21.2,4,1,3,0.25,13.399999999999999,74.8,-7.066666666666666,74.8,8004,2017-04-18,,,,
1903,2017.04.19,Wed,-35.800000000000004,5.7,-41.50000000000001,6,1,5,0.16666666666666666,-5.966666666666668,5.7,-8.3,5.7,8009,2017-04-19,,,,
1904,2017.04.20,Thu,8.100000000000003,32.7,-24.6,4,2,2,0.5,2.025000000000001,16.35,-12.3,30.6,8012,2017-04-20,,,,
1905,2017.04.21,Fri,130.4,130.4,0.0,2,2,0,1.0,65.2,65.2,0.0,126.6,8016,2017-04-21,,,,
1906,2017.04.24,Mon,-10.8,4.7,-15.5,3,1,2,0.3333333333333333,-3.6,4.7,-7.75,4.7,8017,2017-04-24,,,,
1907,2017.04.25,Tue,5.300000000000001,13.4,-8.1,2,1,1,0.5,2.6500000000000004,13.4,-8.1,13.4,8021,2017-04-25,,,,
1908,2017.04.26,Wed,19.799999999999997,26.2,-6.4,2,1,1,0.5,9.899999999999999,26.2,-6.4,26.2,8023,2017-04-26,,,,
1909,2017.04.27,Thu,-38.300000000000004,22.8,-61.1,8,2,6,0.25,-4.7875000000000005,11.4,-10.183333333333334,19.7,8030,2017-04-27,,,,
1910,2017.04.28,Fri,39.0,39.0,0.0,1,1,0,1.0,39.0,39.0,0.0,39.0,8032,2017-04-28,squeeze,expn range,squeeze,expn range
1911,2017.05.01,Mon,-3.7,7.7,-11.4,3,1,2,0.3333333333333333,-1.2333333333333334,7.7,-5.7,7.7,8035,2017-05-01,squeeze,expn range,squeeze,expn range
1912,2017.05.02,Tue,-42.400000000000006,15.600000000000001,-58.00000000000001,12,2,10,0.16666666666666666,-3.5333333333333337,7.800000000000001,-5.800000000000001,15.3,8047,2017-05-02,squeeze,fake inverse expn range,range,expn range
1913,2017.05.03,Wed,-23.400000000000002,18.2,-41.6,5,1,4,0.2,-4.680000000000001,18.2,-10.4,18.2,8052,2017-05-03,range,range,squeeze,range
1914,2017.05.04,Thu,3.4000000000000004,13.8,-10.4,2,1,1,0.5,1.7000000000000002,13.8,-10.4,13.8,8054,2017-05-04,squeeze,expn more,squeeze,expansion
1915,2017.05.05,Fri,-23.200000000000003,2.4,-25.6,3,1,2,0.3333333333333333,-7.733333333333334,2.4,-12.8,2.4,8057,2017-05-05,squeeze,range,range,range
1916,2017.05.08,Mon,-26.400000000000002,15.8,-42.2,4,1,3,0.25,-6.6000000000000005,15.8,-14.066666666666668,15.8,8061,2017-05-08,range,expansion,squeeze,expansion
1917,2017.05.09,Tue,11.2,25.4,-14.2,3,1,2,0.3333333333333333,3.733333333333333,25.4,-7.1,25.4,8064,2017-05-09,squeeze,expansion,range,expansion
1918,2017.05.10,Wed,-21.300000000000004,5.4,-26.700000000000003,4,1,3,0.25,-5.325000000000001,5.4,-8.9,5.4,8068,2017-05-10,range,range,squeeze,range
1919,2017.05.11,Thu,-22.9,0.0,-22.9,4,0,4,0.0,-5.725,0.0,-5.725,-4.0,8070,2017-05-11,squeeze,range,squeeze,range
1920,2017.05.12,Fri,8.5,48.7,-40.2,8,1,7,0.125,1.0625,48.7,-5.742857142857143,48.7,8080,2017-05-12,squeeze,expansion,squeeze,expansion
1921,2017.05.15,Mon,137.0,137.0,0.0,2,2,0,1.0,68.5,68.5,0.0,90.0,8082,2017-05-15,squeeze,expansion,squeeze,expansion
1922,2017.05.16,Tue,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-999.0,99999,2017-05-16,squeeze,expansion,squeeze,expansion
1923,2017.05.17,Wed,49.1,49.1,0.0,2,2,0,1.0,24.55,24.55,0.0,38.6,8084,2017-05-17,squeeze,expansion,range,expansion
1924,2017.05.18,Thu,7.6,7.6,0.0,2,2,0,1.0,3.8,3.8,0.0,7.5,8086,2017-05-18,range,range,squeeze,range
1925,2017.05.19,Fri,55.300000000000004,65.2,-9.9,2,1,1,0.5,27.650000000000002,65.2,-9.9,65.2,8088,2017-05-19,,,,
1926,2017.05.22,Mon,-6.4,4.5,-10.9,3,1,2,0.3333333333333333,-2.1333333333333333,4.5,-5.45,4.5,8090,2017-05-22,,,,
1927,2017.05.23,Tue,-26.499999999999996,1.3,-27.799999999999997,5,1,4,0.2,-5.299999999999999,1.3,-6.949999999999999,1.3,8096,2017-05-23,,,,
1928,2017.05.24,Wed,-40.599999999999994,30.7,-71.3,12,1,11,0.08333333333333333,-3.383333333333333,30.7,-6.4818181818181815,30.7,8108,2017-05-24,,,,
1929,2017.05.25,Thu,-27.9,8.4,-36.3,3,1,2,0.3333333333333333,-9.299999999999999,8.4,-18.15,8.4,8111,2017-05-25,,,,
1930,2017.05.26,Fri,21.5,21.5,0.0,2,2,0,1.0,10.75,10.75,0.0,21.0,8113,2017-05-26,,,,
1931,2017.05.29,Mon,14.5,41.7,-27.200000000000003,6,2,4,0.3333333333333333,2.4166666666666665,20.85,-6.800000000000001,36.1,8119,2017-05-29,,,,
1932,2017.05.30,Tue,8.0,8.0,0.0,1,1,0,1.0,8.0,8.0,0.0,8.0,8120,2017-05-30,,,,
1933,2017.05.31,Wed,-19.099999999999994,42.1,-61.199999999999996,9,1,8,0.1111111111111111,-2.122222222222222,42.1,-7.6499999999999995,42.1,8129,2017-05-31,,,,
1934,2017.06.01,Thu,-26.599999999999998,9.7,-36.3,6,1,5,0.16666666666666666,-4.433333333333333,9.7,-7.26,9.7,8135,2017-06-01,,,,
1935,2017.06.02,Fri,7.499999999999993,46.9,-39.400000000000006,12,1,10,0.08333333333333333,0.6249999999999994,46.9,-3.9400000000000004,46.9,8147,2017-06-02,,,,
1936,2017.06.05,Mon,-20.8,0.0,-20.8,4,0,3,0.0,-5.2,0.0,-6.933333333333334,0.0,8151,2017-06-05,,,,
1937,2017.06.06,Tue,-7.8999999999999995,1.9,-9.8,3,1,2,0.3333333333333333,-2.6333333333333333,1.9,-4.9,1.9,8152,2017-06-06,,,,
1938,2017.06.07,Wed,-6.899999999999999,25.200000000000003,-32.1,5,2,3,0.4,-1.3799999999999997,12.600000000000001,-10.700000000000001,24.6,8158,2017-06-07,,,,
1939,2017.06.08,Thu,-14.899999999999999,4.3,-19.2,3,1,2,0.3333333333333333,-4.966666666666666,4.3,-9.6,4.3,8162,2017-06-08,,,,
1940,2017.06.09,Fri,0.9999999999999989,13.799999999999999,-12.8,3,2,1,0.6666666666666666,0.333333333333333,6.8999999999999995,-12.8,12.1,8164,2017-06-09,,,,
1941,2017.06.12,Mon,1.0,9.1,-8.1,3,2,1,0.6666666666666666,0.3333333333333333,4.55,-8.1,8.9,8166,2017-06-12,,,,
1942,2017.06.13,Tue,-4.0,14.0,-18.0,5,3,2,0.6,-0.8,4.666666666666667,-9.0,5.6,8169,2017-06-13,,,,
1943,2017.06.14,Wed,23.800000000000004,49.7,-25.9,5,1,4,0.2,4.760000000000001,49.7,-6.475,49.7,8178,2017-06-14,,,,
1944,2017.06.15,Thu,43.800000000000004,52.2,-8.4,2,1,1,0.5,21.900000000000002,52.2,-8.4,52.2,8179,2017-06-15,,,,
1945,2017.06.16,Fri,11.3,16.1,-4.8,2,1,1,0.5,5.65,16.1,-4.8,16.1,8182,2017-06-16,,,,
1946,2017.06.19,Mon,-3.5,41.2,-44.7,8,1,7,0.125,-0.4375,41.2,-6.385714285714286,41.2,8190,2017-06-19,,,,
1947,2017.06.20,Tue,-46.60000000000001,18.3,-64.9,10,1,9,0.1,-4.660000000000001,18.3,-7.211111111111112,18.3,8200,2017-06-20,,,,
1948,2017.06.21,Wed,28.700000000000003,28.700000000000003,0.0,2,2,0,1.0,14.350000000000001,14.350000000000001,0.0,21.6,8202,2017-06-21,,,,
1949,2017.06.22,Thu,-29.799999999999997,1.0,-30.799999999999997,5,1,4,0.2,-5.959999999999999,1.0,-7.699999999999999,1.0,8207,2017-06-22,,,,
1950,2017.06.23,Fri,0.7999999999999998,7.6,-6.8,2,1,1,0.5,0.3999999999999999,7.6,-6.8,7.6,8209,2017-06-23,,,,
1951,2017.06.26,Mon,-46.3,2.1,-48.400000000000006,8,1,7,0.125,-5.7875,2.1,-6.9142857142857155,2.1,8214,2017-06-26,,,,
1952,2017.06.27,Tue,127.20000000000002,136.8,-9.6,2,1,1,0.5,63.60000000000001,136.8,-9.6,136.8,8219,2017-06-27,,,,
1953,2017.06.28,Wed,8.3,49.3,-41.0,6,2,3,0.3333333333333333,1.3833333333333335,24.65,-13.666666666666666,28.2,8225,2017-06-28,,,,
1954,2017.06.29,Thu,8.7,25.3,-16.6,2,1,1,0.5,4.35,25.3,-16.6,25.3,8227,2017-06-29,,,,
1955,2017.06.30,Fri,-9.0,10.3,-19.3,3,1,2,0.3333333333333333,-3.0,10.3,-9.65,10.3,8229,2017-06-30,,,,
1956,2017.07.03,Mon,3.099999999999998,33.6,-30.500000000000004,5,1,4,0.2,0.6199999999999996,33.6,-7.625000000000001,33.6,8235,2017-07-03,,,,
1957,2017.07.04,Tue,-43.699999999999996,4.5,-48.199999999999996,9,1,8,0.1111111111111111,-4.855555555555555,4.5,-6.0249999999999995,4.5,8243,2017-07-04,,,,
1958,2017.07.05,Wed,-0.5,20.900000000000002,-21.4,4,2,2,0.5,-0.125,10.450000000000001,-10.7,17.8,8247,2017-07-05,,,,
1959,2017.07.06,Thu,73.3,73.3,0.0,1,1,0,1.0,73.3,73.3,0.0,73.3,8249,2017-07-06,,,,
1960,2017.07.07,Fri,-45.20000000000001,11.9,-57.10000000000001,10,1,9,0.1,-4.520000000000001,11.9,-6.344444444444445,11.9,8258,2017-07-07,,,,
1961,2017.07.10,Mon,-29.4,2.3,-31.699999999999996,6,1,5,0.16666666666666666,-4.8999999999999995,2.3,-6.339999999999999,2.3,8264,2017-07-10,,,,
1962,2017.07.11,Tue,13.799999999999997,62.2,-48.400000000000006,10,1,9,0.1,1.3799999999999997,62.2,-5.377777777777778,62.2,8275,2017-07-11,,,,
1963,2017.07.12,Wed,-39.8,0.0,-39.8,2,0,2,0.0,-19.9,0.0,-19.9,-19.1,8277,2017-07-12,,,,
1964,2017.07.13,Thu,-16.8,0.1,-16.900000000000002,3,1,2,0.3333333333333333,-5.6000000000000005,0.1,-8.450000000000001,0.1,8279,2017-07-13,,,,
1965,2017.07.14,Fri,-6.3,1.8,-8.1,2,1,1,0.5,-3.15,1.8,-8.1,1.8,8282,2017-07-14,,,,
1966,2017.07.17,Mon,-13.899999999999999,7.5,-21.4,3,1,2,0.3333333333333333,-4.633333333333333,7.5,-10.7,7.5,8285,2017-07-17,,,,
1967,2017.07.18,Tue,41.0,41.0,0.0,1,1,0,1.0,41.0,41.0,0.0,41.0,8286,2017-07-18,,,,
1968,2017.07.19,Wed,9.0,9.0,0.0,2,2,0,1.0,4.5,4.5,0.0,6.2,8288,2017-07-19,,,,
1969,2017.07.20,Thu,-13.8,9.899999999999999,-23.7,6,2,4,0.3333333333333333,-2.3000000000000003,4.949999999999999,-5.925,5.3,8294,2017-07-20,,,,
1970,2017.07.21,Fri,14.1,14.1,0.0,1,1,0,1.0,14.1,14.1,0.0,14.1,8295,2017-07-21,,,,
1971,2017.07.24,Mon,-7.1,0.2,-7.3,2,1,1,0.5,-3.55,0.2,-7.3,0.2,8297,2017-07-24,,,,
1972,2017.07.25,Tue,32.9,39.099999999999994,-6.2,4,3,1,0.75,8.225,13.033333333333331,-6.2,18.3,8300,2017-07-25,,,,
1973,2017.07.26,Wed,21.000000000000007,81.5,-60.49999999999999,8,1,7,0.125,2.625000000000001,81.5,-8.642857142857142,81.5,8309,2017-07-26,,,,
1974,2017.07.27,Thu,-5.599999999999998,22.8,-28.4,2,1,1,0.5,-2.799999999999999,22.8,-28.4,22.8,8311,2017-07-27,,,,
1975,2017.07.28,Fri,44.0,44.0,0.0,1,1,0,1.0,44.0,44.0,0.0,44.0,8312,2017-07-28,,,,
1976,2017.07.31,Mon,73.3,81.8,-8.5,3,2,1,0.6666666666666666,24.433333333333334,40.9,-8.5,81.7,8315,2017-07-31,,,,
1977,2017.08.01,Tue,-74.60000000000001,0.0,-74.60000000000001,7,0,7,0.0,-10.657142857142858,0.0,-10.657142857142858,-3.7,8319,2017-08-01,,,,
1978,2017.08.02,Wed,38.800000000000004,45.7,-6.9,3,2,1,0.6666666666666666,12.933333333333335,22.85,-6.9,28.1,8325,2017-08-02,,,,
1979,2017.08.03,Thu,-23.7,12.8,-36.5,5,1,4,0.2,-4.74,12.8,-9.125,12.8,8330,2017-08-03,,,,
1980,2017.08.04,Fri,101.10000000000001,107.9,-6.8,3,1,2,0.3333333333333333,33.7,107.9,-3.4,107.9,8333,2017-08-04,,,,
1981,2017.08.07,Mon,-28.1,0.0,-28.1,3,0,3,0.0,-9.366666666666667,0.0,-9.366666666666667,-8.3,8336,2017-08-07,,,,
1982,2017.08.08,Tue,38.2,42.0,-3.8,3,2,1,0.6666666666666666,12.733333333333334,21.0,-3.8,31.7,8339,2017-08-08,,,,
1983,2017.08.09,Wed,-49.2,7.4,-56.6,7,1,6,0.14285714285714285,-7.028571428571429,7.4,-9.433333333333334,7.4,8346,2017-08-09,,,,
1984,2017.08.10,Thu,-16.299999999999997,12.9,-29.200000000000003,4,2,2,0.5,-4.074999999999999,6.45,-14.600000000000001,11.1,8350,2017-08-10,,,,
1985,2017.08.11,Fri,-26.599999999999998,15.3,-41.9,5,1,4,0.2,-5.319999999999999,15.3,-10.475,15.3,8355,2017-08-11,,,,
1986,2017.08.14,Mon,-23.2,9.2,-32.4,4,1,3,0.25,-5.8,9.2,-10.799999999999999,9.2,8358,2017-08-14,,,,
1987,2017.08.15,Tue,15.7,15.7,0.0,1,1,0,1.0,15.7,15.7,0.0,15.7,8360,2017-08-15,,,,
1988,2017.08.16,Wed,-25.6,39.900000000000006,-65.5,9,2,7,0.2222222222222222,-2.8444444444444446,19.950000000000003,-9.357142857142858,28.6,8369,2017-08-16,,,,
1989,2017.08.17,Thu,-3.6000000000000014,22.2,-25.8,2,1,1,0.5,-1.8000000000000007,22.2,-25.8,22.2,8371,2017-08-17,,,,
1990,2017.08.18,Fri,-59.5,0.0,-59.5,7,0,6,0.0,-8.5,0.0,-9.916666666666666,0.0,8376,2017-08-18,,,,
1991,2017.08.21,Mon,40.5,54.1,-13.600000000000001,4,2,2,0.5,10.125,27.05,-6.800000000000001,52.0,8382,2017-08-21,,,,
1992,2017.08.22,Tue,7.8999999999999995,25.4,-17.5,3,1,2,0.3333333333333333,2.6333333333333333,25.4,-8.75,25.4,8384,2017-08-22,,,,
1993,2017.08.23,Wed,-13.799999999999997,25.6,-39.4,8,1,7,0.125,-1.7249999999999996,25.6,-5.628571428571428,25.6,8393,2017-08-23,,,,
1994,2017.08.24,Thu,-39.099999999999994,1.1,-40.2,5,1,4,0.2,-7.8199999999999985,1.1,-10.05,1.1,8395,2017-08-24,,,,
1995,2017.08.25,Fri,-19.7,2.8,-22.5,5,1,4,0.2,-3.94,2.8,-5.625,2.8,8403,2017-08-25,,,,
1996,2017.08.28,Mon,32.4,32.4,0.0,1,1,0,1.0,32.4,32.4,0.0,32.4,8404,2017-08-28,range,expansion,squeeze,expansion
1997,2017.08.29,Tue,22.3,53.3,-31.0,3,2,1,0.6666666666666666,7.433333333333334,26.65,-31.0,52.0,8405,2017-08-29,squeeze,expn range,squeeze,expn range
1998,2017.08.30,Wed,15.5,15.5,0.0,1,1,0,1.0,15.5,15.5,0.0,15.5,8408,2017-08-30,squeeze,expansion,squeeze,expansion
1999,2017.08.31,Thu,33.900000000000006,46.7,-12.8,4,3,1,0.75,8.475000000000001,15.566666666666668,-12.8,18.8,8411,2017-08-31,squeeze,expn inverse range,squeeze,expn range
2000,2017.09.01,Fri,-54.800000000000004,17.4,-72.2,7,1,6,0.14285714285714285,-7.828571428571429,17.4,-12.033333333333333,17.4,8419,2017-09-01,squeeze,range,squeeze,range
2001,2017.09.04,Mon,-8.3,4.8,-13.1,2,1,1,0.5,-4.15,4.8,-13.1,4.8,8420,2017-09-04,squeeze,range,squeeze,range
2002,2017.09.05,Tue,-99.2,0.6,-99.8,15,1,14,0.06666666666666667,-6.613333333333333,0.6,-7.128571428571428,0.6,8433,2017-09-05,,,,
2003,2017.09.06,Wed,-44.5,9.9,-54.4,6,1,5,0.16666666666666666,-7.416666666666667,9.9,-10.879999999999999,9.9,8437,2017-09-06,,,,
2004,2017.09.07,Thu,26.6,34.6,-8.0,2,1,1,0.5,13.3,34.6,-8.0,34.6,8444,2017-09-07,,,,
2005,2017.09.08,Fri,23.800000000000004,45.0,-21.2,3,2,1,0.6666666666666666,7.9333333333333345,22.5,-21.2,33.2,8445,2017-09-08,,,,
2006,2017.09.11,Mon,30.9,51.1,-20.200000000000003,3,1,2,0.3333333333333333,10.299999999999999,51.1,-10.100000000000001,51.1,8450,2017-09-11,,,,
2007,2017.09.12,Tue,-39.800000000000004,18.6,-58.400000000000006,8,2,6,0.25,-4.9750000000000005,9.3,-9.733333333333334,12.5,8458,2017-09-12,,,,
2008,2017.09.13,Wed,73.7,80.3,-6.6,2,1,1,0.5,36.85,80.3,-6.6,80.3,8460,2017-09-13,,,,
2009,2017.09.14,Thu,-124.09999999999997,16.6,-140.69999999999996,15,1,14,0.06666666666666667,-8.273333333333332,16.6,-10.049999999999997,16.6,8475,2017-09-14,,,,
2010,2017.09.15,Fri,67.6,67.6,0.0,2,2,0,1.0,33.8,33.8,0.0,47.2,8476,2017-09-15,,,,
2011,2017.09.18,Mon,5.5,32.9,-27.4,5,2,3,0.4,1.1,16.45,-9.133333333333333,29.8,8482,2017-09-18,,,,
2012,2017.09.19,Tue,-45.0,6.8,-51.8,5,1,4,0.2,-9.0,6.8,-12.95,6.8,8487,2017-09-19,,,,
2013,2017.09.20,Wed,40.199999999999996,114.89999999999999,-74.69999999999999,12,2,10,0.16666666666666666,3.3499999999999996,57.449999999999996,-7.469999999999999,103.6,8499,2017-09-20,,,,
2014,2017.09.21,Thu,16.4,16.4,0.0,1,1,0,1.0,16.4,16.4,0.0,16.4,8500,2017-09-21,,,,
2015,2017.09.22,Fri,-15.0,0.4,-15.4,2,1,1,0.5,-7.5,0.4,-15.4,0.4,8502,2017-09-22,,,,
2016,2017.09.25,Mon,38.6,38.6,0.0,1,1,0,1.0,38.6,38.6,0.0,38.6,8503,2017-09-25,,,,
2017,2017.09.26,Tue,49.5,60.3,-10.8,2,1,1,0.5,24.75,60.3,-10.8,60.3,8505,2017-09-26,,,,
2018,2017.09.27,Wed,8.399999999999999,24.5,-16.1,2,1,1,0.5,4.199999999999999,24.5,-16.1,24.5,8507,2017-09-27,,,,
2019,2017.09.28,Thu,-16.9,17.0,-33.9,5,1,4,0.2,-3.38,17.0,-8.475,17.0,8511,2017-09-28,,,,
2020,2017.09.29,Fri,19.5,30.0,-10.5,4,2,2,0.5,4.875,15.0,-5.25,15.9,8515,2017-09-29,,,,
2021,2017.10.02,Mon,84.3,84.3,0.0,2,2,0,1.0,42.15,42.15,0.0,49.5,8517,2017-10-02,,,,
2022,2017.10.03,Tue,0.1,0.1,0.0,1,1,0,1.0,0.1,0.1,0.0,0.1,8519,2017-10-03,,,,
2023,2017.10.04,Wed,-21.0,7.9,-28.9,4,1,3,0.25,-5.25,7.9,-9.633333333333333,7.9,8520,2017-10-04,,,,
2024,2017.10.05,Thu,31.0,48.0,-17.0,5,1,4,0.2,6.2,48.0,-4.25,48.0,8528,2017-10-05,,,,
2025,2017.10.06,Fri,-55.9,8.5,-64.4,7,1,6,0.14285714285714285,-7.985714285714286,8.5,-10.733333333333334,8.5,8529,2017-10-06,,,,
2026,2017.10.09,Mon,-26.1,6.5,-32.6,6,1,5,0.16666666666666666,-4.3500000000000005,6.5,-6.5200000000000005,6.5,8541,2017-10-09,,,,
2027,2017.10.10,Tue,20.0,20.0,0.0,1,1,0,1.0,20.0,20.0,0.0,20.0,8542,2017-10-10,,,,
2028,2017.10.11,Wed,11.8,26.4,-14.6,3,2,1,0.6666666666666666,3.9333333333333336,13.2,-14.6,20.0,8545,2017-10-11,,,,
2029,2017.10.12,Thu,-4.800000000000001,6.1,-10.9,2,1,1,0.5,-2.4000000000000004,6.1,-10.9,6.1,8547,2017-10-12,,,,
2030,2017.10.13,Fri,15.200000000000003,40.7,-25.5,4,2,2,0.5,3.8000000000000007,20.35,-12.75,32.1,8551,2017-10-13,,,,
2031,2017.10.16,Mon,-34.3,0.0,-34.3,4,0,4,0.0,-8.575,0.0,-8.575,-6.0,8555,2017-10-16,,,,
2032,2017.10.17,Tue,8.4,8.4,0.0,1,1,0,1.0,8.4,8.4,0.0,8.4,8556,2017-10-17,,,,
2033,2017.10.18,Wed,1.0,18.1,-17.1,4,1,2,0.25,0.25,18.1,-8.55,18.1,8560,2017-10-18,,,,
2034,2017.10.19,Thu,11.000000000000004,32.2,-21.2,4,1,3,0.25,2.750000000000001,32.2,-7.066666666666666,32.2,8563,2017-10-19,,,,
2035,2017.10.20,Fri,19.8,19.8,0.0,2,2,0,1.0,9.9,9.9,0.0,19.0,8566,2017-10-20,,,,
2036,2017.10.23,Mon,12.100000000000001,20.6,-8.5,2,1,1,0.5,6.050000000000001,20.6,-8.5,20.6,8567,2017-10-23,,,,
2037,2017.10.24,Tue,-44.9,4.0,-48.9,9,1,8,0.1111111111111111,-4.988888888888889,4.0,-6.1125,4.0,8569,2017-10-24,,,,
2038,2017.10.25,Wed,-52.60000000000001,37.8,-90.4,18,1,17,0.05555555555555555,-2.9222222222222225,37.8,-5.31764705882353,37.8,8595,2017-10-25,,,,
2039,2017.10.26,Thu,187.1,195.7,-8.6,2,1,1,0.5,93.55,195.7,-8.6,195.7,8597,2017-10-26,,,,
2040,2017.10.27,Fri,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-999.0,99999,2017-10-27,,,,
2041,2017.10.30,Mon,-9.599999999999998,16.2,-25.799999999999997,3,1,2,0.3333333333333333,-3.1999999999999993,16.2,-12.899999999999999,16.2,8600,2017-10-30,,,,
2042,2017.10.31,Tue,-60.599999999999994,4.7,-65.3,9,1,8,0.1111111111111111,-6.7333333333333325,4.7,-8.1625,4.7,8609,2017-10-31,,,,
2043,2017.11.01,Wed,-44.3,6.2,-50.50000000000001,9,2,7,0.2222222222222222,-4.922222222222222,3.1,-7.214285714285715,3.6,8610,2017-11-01,range,range expn,range,expansion
2044,2017.11.02,Thu,-10.5,13.2,-23.700000000000003,4,1,3,0.25,-2.625,13.2,-7.900000000000001,13.2,8619,2017-11-02,range,range,squeeze,range
2045,2017.11.03,Fri,22.4,42.199999999999996,-19.799999999999997,5,2,3,0.4,4.4799999999999995,21.099999999999998,-6.599999999999999,38.3,8627,2017-11-03,,,,
2046,2017.11.06,Mon,-64.2,5.1,-69.3,8,1,7,0.125,-8.025,5.1,-9.9,5.1,8633,2017-11-06,,,,
2047,2017.11.07,Tue,10.0,18.3,-8.3,2,1,1,0.5,5.0,18.3,-8.3,18.3,8637,2017-11-07,,,,
2048,2017.11.08,Wed,-90.6,0.0,-90.6,16,0,16,0.0,-5.6625,0.0,-5.6625,-4.2,8639,2017-11-08,,,,
2049,2017.11.09,Thu,-28.2,0.0,-28.2,6,0,6,0.0,-4.7,0.0,-4.7,-2.7,8658,2017-11-09,,,,
2050,2017.11.10,Fri,-41.5,6.0,-47.5,8,1,7,0.125,-5.1875,6.0,-6.785714285714286,6.0,8667,2017-11-10,,,,
2051,2017.11.13,Mon,-5.3999999999999995,2.2,-7.6,3,1,1,0.3333333333333333,-1.7999999999999998,2.2,-7.6,2.2,8668,2017-11-13,,,,
2052,2017.11.14,Tue,124.89999999999999,124.89999999999999,0.0,2,2,0,1.0,62.449999999999996,62.449999999999996,0.0,122.6,8672,2017-11-14,,,,
2053,2017.11.15,Wed,44.7,44.7,0.0,2,2,0,1.0,22.35,22.35,0.0,42.2,8673,2017-11-15,,,,
2054,2017.11.16,Thu,-38.3,6.5,-44.8,5,1,4,0.2,-7.659999999999999,6.5,-11.2,6.5,8677,2017-11-16,,,,
2055,2017.11.17,Fri,-52.6,0.0,-52.6,4,0,4,0.0,-13.15,0.0,-13.15,-6.6,8683,2017-11-17,,,,
2056,2017.11.20,Mon,-41.4,0.0,-41.4,2,0,2,0.0,-20.7,0.0,-20.7,-9.9,8685,2017-11-20,,,,
2057,2017.11.21,Tue,-71.7,3.6,-75.3,11,1,10,0.09090909090909091,-6.5181818181818185,3.6,-7.529999999999999,3.6,8692,2017-11-21,,,,
2058,2017.11.22,Wed,73.6,73.6,0.0,2,2,0,1.0,36.8,36.8,0.0,61.3,8698,2017-11-22,,,,
2059,2017.11.23,Thu,8.9,13.0,-4.1,2,1,1,0.5,4.45,13.0,-4.1,13.0,8699,2017-11-23,,,,
2060,2017.11.24,Fri,13.800000000000011,71.4,-57.599999999999994,16,1,15,0.0625,0.8625000000000007,71.4,-3.8399999999999994,71.4,8716,2017-11-24,,,,
2061,2017.11.27,Mon,6.0,19.2,-13.2,4,2,2,0.5,1.5,9.6,-6.6,19.0,8720,2017-11-27,,,,
2062,2017.11.28,Tue,-33.800000000000004,4.9,-38.7,4,1,3,0.25,-8.450000000000001,4.9,-12.9,4.9,8724,2017-11-28,,,,
2063,2017.11.29,Wed,-43.5,0.0,-43.5,4,0,4,0.0,-10.875,0.0,-10.875,-5.9,8726,2017-11-29,,,,
